measure_ts,temperature
2019-06-26 12:13:33.504,23
2019-06-26 12:14:03.504,23
2019-06-26 12:14:33.504,23
2019-06-26 12:15:03.504,23
2019-06-26 12:15:33.504,23
2019-06-26 12:16:03.503,23
2019-06-26 12:16:33.504,23
2019-06-26 12:17:03.504,23
2019-06-26 12:17:33.504,23
2019-06-26 12:18:03.503,23
2019-06-26 12:18:33.504,23
2019-06-26 12:19:03.504,23
2019-06-26 12:19:33.503,23
2019-06-26 12:20:03.503,23
2019-06-26 12:20:33.503,23
2019-06-26 12:21:03.504,23
2019-06-26 12:21:33.504,23
2019-06-26 12:22:03.504,23
2019-06-26 12:22:33.504,23
2019-06-26 12:23:03.504,23
2019-06-26 12:23:33.504,23
2019-06-26 12:24:03.504,23
2019-06-26 12:24:33.504,23
2019-06-26 12:25:03.504,23
2019-06-26 12:25:33.504,23
2019-06-26 12:26:03.503,23
2019-06-26 12:26:33.503,23
2019-06-26 12:27:03.504,23
2019-06-26 12:27:33.504,23
2019-06-26 12:28:03.503,23
2019-06-26 12:28:33.503,23
2019-06-26 12:29:03.504,23
2019-06-26 12:29:33.504,23
2019-06-26 12:30:03.503,23
2019-06-26 12:30:33.503,23
2019-06-26 12:31:03.503,23
2019-06-26 12:31:33.504,23
2019-06-26 12:32:03.503,23
2019-06-26 12:32:33.503,23
2019-06-26 12:33:03.503,23
2019-06-26 12:33:33.504,23
2019-06-26 12:34:03.504,23
2019-06-26 12:34:33.504,23
2019-06-26 12:35:03.504,23
2019-06-26 12:35:33.503,23
2019-06-26 12:36:03.504,23
2019-06-26 12:36:33.504,23
2019-06-26 12:37:03.503,23
2019-06-26 12:37:33.503,23
2019-06-26 12:38:03.504,23
2019-06-26 12:38:33.504,23
2019-06-26 12:39:03.504,23
2019-06-26 12:39:33.504,23
2019-06-26 12:40:03.504,23
2019-06-26 12:40:33.504,23
2019-06-26 12:41:03.504,23
2019-06-26 12:41:33.504,23
2019-06-26 12:42:03.503,23
2019-06-26 12:42:33.504,23
2019-06-26 12:43:03.504,23
2019-06-26 12:43:33.504,23
2019-06-26 12:44:03.504,23
2019-06-26 12:44:33.504,23
2019-06-26 12:45:03.504,23
2019-06-26 12:45:33.504,23
2019-06-26 12:46:03.504,23
2019-06-26 12:46:33.504,23
2019-06-26 12:47:03.504,23
2019-06-26 12:47:33.504,23
2019-06-26 12:48:03.504,23
2019-06-26 12:48:33.504,23
2019-06-26 12:49:03.504,23
2019-06-26 12:49:33.504,23
2019-06-26 12:50:03.504,23
2019-06-26 12:50:33.504,23
2019-06-26 12:51:03.504,23
2019-06-26 12:51:33.504,23
2019-06-26 12:52:03.504,23
2019-06-26 12:52:33.503,23
2019-06-26 12:53:03.504,23
2019-06-26 12:53:33.504,23
2019-06-26 12:54:03.503,23
2019-06-26 12:54:33.504,23
2019-06-26 12:55:03.504,23
2019-06-26 12:55:33.503,23
2019-06-26 12:56:03.504,23
2019-06-26 12:56:33.504,23
2019-06-26 12:57:03.504,23
2019-06-26 12:57:33.504,23
2019-06-26 12:58:03.504,23
2019-06-26 12:58:33.504,23
2019-06-26 12:59:03.504,23
2019-06-26 12:59:33.503,23
2019-06-26 13:00:03.504,23
2019-06-26 13:00:33.504,23
2019-06-26 13:01:03.504,23
2019-06-26 13:01:33.504,23
2019-06-26 13:02:03.504,23
2019-06-26 13:02:33.504,23
2019-06-26 13:03:03.503,23
2019-06-26 13:03:33.515,23
2019-06-26 13:04:03.504,23
2019-06-26 13:04:33.504,23
2019-06-26 13:05:03.504,23.5
2019-06-26 13:05:33.504,23.5
2019-06-26 13:06:03.504,23.5
2019-06-26 13:06:33.504,23.5
2019-06-26 13:07:03.503,23.5
2019-06-26 13:07:33.503,23
2019-06-26 13:08:03.504,23
2019-06-26 13:08:33.504,23
2019-06-26 13:09:03.504,23
2019-06-26 13:09:33.503,23
2019-06-26 13:10:03.503,23
2019-06-26 13:10:33.503,23
2019-06-26 13:11:03.504,23
2019-06-26 13:11:33.504,23
2019-06-26 13:12:03.504,23
2019-06-26 13:12:33.504,23
2019-06-26 13:13:03.504,23
2019-06-26 13:13:33.504,23
2019-06-26 13:14:03.504,23
2019-06-26 13:14:33.504,23
2019-06-26 13:15:03.504,23
2019-06-26 13:15:33.503,23
2019-06-26 13:16:03.504,23
2019-06-26 13:16:33.503,23
2019-06-26 13:17:03.503,23
2019-06-26 13:17:33.504,23
2019-06-26 13:18:03.504,23
2019-06-26 13:18:33.504,23
2019-06-26 13:19:03.504,23
2019-06-26 13:19:33.504,23
2019-06-26 13:20:03.504,23
2019-06-26 13:20:33.504,23
2019-06-26 13:21:03.504,23
2019-06-26 13:21:33.503,23
2019-06-26 13:22:03.504,23
2019-06-26 13:22:33.504,23
2019-06-26 13:23:03.504,23
2019-06-26 13:23:33.504,23
2019-06-26 13:24:03.504,23
2019-06-26 13:24:33.503,23
2019-06-26 13:25:03.504,23.5
2019-06-26 13:25:33.504,23.5
2019-06-26 13:26:03.503,23.5
2019-06-26 13:26:33.503,23.5
2019-06-26 13:27:03.504,23.5
2019-06-26 13:27:33.504,23
2019-06-26 13:28:03.504,23
2019-06-26 13:28:33.504,23
2019-06-26 13:29:03.504,23
2019-06-26 13:29:33.504,23
2019-06-26 13:30:03.504,23
2019-06-26 13:30:33.504,23
2019-06-26 13:31:03.504,23
2019-06-26 13:31:33.504,23
2019-06-26 13:32:03.504,23
2019-06-26 13:32:33.504,23.5
2019-06-26 13:33:03.504,23.5
2019-06-26 13:33:33.504,23.5
2019-06-26 13:34:03.504,23.5
2019-06-26 13:34:33.504,23.5
2019-06-26 13:35:03.503,23.5
2019-06-26 13:35:33.504,23.5
2019-06-26 13:36:03.504,23.5
2019-06-26 13:36:33.504,23.5
2019-06-26 13:37:03.504,23.5
2019-06-26 13:37:33.504,23.5
2019-06-26 13:38:03.504,23.5
2019-06-26 13:38:33.503,23.5
2019-06-26 13:39:03.504,23.5
2019-06-26 13:39:33.504,23.5
2019-06-26 13:40:03.504,23.5
2019-06-26 13:40:33.503,23.5
2019-06-26 13:41:03.504,23.5
2019-06-26 13:41:33.504,23.5
2019-06-26 13:42:03.503,23.5
2019-06-26 13:42:33.504,23.5
2019-06-26 13:43:03.504,23.5
2019-06-26 13:43:33.504,23.5
2019-06-26 13:44:03.504,23.5
2019-06-26 13:44:33.503,23.5
2019-06-26 13:45:03.504,23.5
2019-06-26 13:45:33.504,23.5
2019-06-26 13:46:03.503,23.5
2019-06-26 13:46:33.504,23.5
2019-06-26 13:47:03.503,23.5
2019-06-26 13:47:33.504,23.5
2019-06-26 13:48:03.504,23.5
2019-06-26 13:48:33.504,23.5
2019-06-26 13:49:03.503,23.5
2019-06-26 13:49:33.504,23.5
2019-06-26 13:50:03.504,23.5
2019-06-26 13:50:33.504,23.5
2019-06-26 13:51:03.503,23.5
2019-06-26 13:51:33.504,23.5
2019-06-26 13:52:03.504,23.5
2019-06-26 13:52:33.504,23.5
2019-06-26 13:53:03.504,23.5
2019-06-26 13:53:33.503,23.5
2019-06-26 13:54:03.504,23.5
2019-06-26 13:54:33.503,23.5
2019-06-26 13:55:03.504,23.5
2019-06-26 13:55:33.504,23.5
2019-06-26 13:56:03.504,23.5
2019-06-26 13:56:33.504,23.5
2019-06-26 13:57:03.504,23.5
2019-06-26 13:57:33.504,23.5
2019-06-26 13:58:03.504,23.5
2019-06-26 13:58:33.504,23.5
2019-06-26 13:59:03.504,23.5
2019-06-26 13:59:33.504,23.5
2019-06-26 14:00:03.511,23.5
2019-06-26 14:00:33.503,23.5
2019-06-26 14:01:03.504,23.5
2019-06-26 14:01:33.504,23.5
2019-06-26 14:02:03.504,23.5
2019-06-26 14:02:33.504,23.5
2019-06-26 14:03:03.504,23.5
2019-06-26 14:03:33.503,23.5
2019-06-26 14:04:03.504,23.5
2019-06-26 14:04:33.504,23.5
2019-06-26 14:05:03.503,23.5
2019-06-26 14:05:33.504,23.5
2019-06-26 14:06:03.504,23.5
2019-06-26 14:06:33.503,23.5
2019-06-26 14:07:03.503,23.5
2019-06-26 14:07:33.504,23.5
2019-06-26 14:08:03.504,23.5
2019-06-26 14:08:33.504,23.5
2019-06-26 14:09:03.504,23.5
2019-06-26 14:09:33.504,23.5
2019-06-26 14:10:03.504,23.5
2019-06-26 14:10:33.504,23.5
2019-06-26 14:11:03.504,23.5
2019-06-26 14:11:33.504,23.5
2019-06-26 14:12:03.504,23.5
2019-06-26 14:12:33.504,23.5
2019-06-26 14:13:03.504,23.5
2019-06-26 14:13:33.503,23.5
2019-06-26 14:14:03.503,23.5
2019-06-26 14:14:33.504,23.5
2019-06-26 14:15:03.504,23.5
2019-06-26 14:15:33.504,23.5
2019-06-26 14:16:03.504,23.5
2019-06-26 14:16:33.504,23.5
2019-06-26 14:17:03.504,23.5
2019-06-26 14:17:33.504,23.5
2019-06-26 14:18:03.504,23.5
2019-06-26 14:18:33.504,23.5
2019-06-26 14:19:03.504,23.5
2019-06-26 14:19:33.503,23.5
2019-06-26 14:20:03.504,23.5
2019-06-26 14:20:33.504,23.5
2019-06-26 14:21:03.504,23.5
2019-06-26 14:21:33.504,23.5
2019-06-26 14:22:03.504,23.5
2019-06-26 14:22:33.504,23.5
2019-06-26 14:23:03.503,23.5
2019-06-26 14:23:33.504,23.5
2019-06-26 14:24:03.504,23.5
2019-06-26 14:24:33.504,23.5
2019-06-26 14:25:03.503,23.5
2019-06-26 14:25:33.504,23.5
2019-06-26 14:26:03.504,23.5
2019-06-26 14:38:12.135,23.5
2019-06-26 14:38:27.228,23.5
2019-06-26 14:38:57.228,23.5
2019-06-26 14:39:27.228,23.5
2019-06-26 14:39:57.228,23.5
2019-06-26 14:40:27.228,23.5
2019-06-26 14:40:57.228,23.5
2019-06-26 14:41:27.228,23.5
2019-06-26 14:41:57.228,23.5
2019-06-26 14:42:27.228,23.5
2019-06-26 14:42:57.228,23.5
2019-06-26 14:43:27.228,23.5
2019-06-26 14:43:57.228,23.5
2019-06-26 14:44:27.228,23.5
2019-06-26 14:44:57.228,23.5
2019-06-26 14:45:27.228,23.5
2019-06-26 14:45:57.228,23.5
2019-06-26 14:46:27.228,23.5
2019-06-26 14:46:57.228,23.5
2019-06-26 14:47:27.228,23.5
2019-06-26 14:47:57.228,23.5
2019-06-26 14:48:27.228,23.5
2019-06-26 14:48:57.228,23.5
2019-06-26 14:49:27.231,23.5
2019-06-26 14:49:57.228,23.5
2019-06-26 14:50:27.228,23.5
2019-06-26 14:50:57.228,23.5
2019-06-26 14:51:27.228,23.5
2019-06-26 14:52:44.318,0
2019-06-26 14:53:14.318,0
2019-06-26 14:53:44.318,23.5
2019-06-26 14:54:14.318,23.5
2019-06-26 14:54:44.318,23.5
2019-06-26 14:55:14.318,23.5
2019-06-26 14:55:44.318,23.5
2019-06-26 14:56:14.318,23.5
2019-06-26 14:56:44.318,23.5
2019-06-26 14:57:14.318,23.5
2019-06-26 14:57:44.318,23.5
2019-06-26 14:58:14.318,23.5
2019-06-26 14:58:44.318,23.5
2019-06-26 14:59:14.318,23.5
2019-06-26 14:59:44.318,23.5
2019-06-26 15:00:14.318,23.5
2019-06-26 15:00:44.318,23.5
2019-06-26 15:01:14.318,23.5
2019-06-26 15:01:44.318,23.5
2019-06-26 15:02:14.318,23.5
2019-06-26 15:02:44.318,23.5
2019-06-26 15:03:14.318,23.5
2019-06-26 15:03:44.318,23.5
2019-06-26 15:04:14.318,23.5
2019-06-26 15:04:44.318,23.5
2019-06-26 15:05:14.318,23.5
2019-06-26 15:05:44.318,23.5
2019-06-26 15:06:14.318,23.5
2019-06-26 15:06:44.318,23.5
2019-06-26 15:07:14.318,23.5
2019-06-26 15:07:44.318,23.5
2019-06-26 15:08:14.318,23.5
2019-06-26 15:08:44.318,23.5
2019-06-26 15:09:14.318,23.5
2019-06-26 15:09:44.318,23.5
2019-06-26 15:10:14.318,23.5
2019-06-26 15:10:44.318,23.5
2019-06-26 15:11:14.318,23.5
2019-06-26 15:11:44.318,23.5
2019-06-26 15:12:14.318,23.5
2019-06-26 15:12:44.318,23.5
2019-06-26 15:13:14.318,23.5
2019-06-26 15:13:44.318,23.5
2019-06-26 15:14:14.318,23.5
2019-06-26 15:14:44.318,23.5
2019-06-26 15:15:14.318,23.5
2019-06-26 15:15:44.318,23.5
2019-06-26 15:16:14.318,23.5
2019-06-26 15:16:44.318,23.5
2019-06-26 15:17:14.318,23.5
2019-06-26 15:17:44.318,23.5
2019-06-26 15:18:14.318,23.5
2019-06-26 15:18:44.318,23.5
2019-06-26 15:19:14.318,23.5
2019-06-26 15:19:44.318,23.5
2019-06-26 15:20:14.318,23.5
2019-06-26 15:20:44.318,23.5
2019-06-26 15:21:14.318,23.5
2019-06-26 15:21:44.318,23.5
2019-06-26 15:22:14.318,23.5
2019-06-26 15:22:44.318,23.5
2019-06-26 15:23:14.318,23.5
2019-06-26 15:23:44.318,23.5
2019-06-26 15:24:14.318,23.5
2019-06-26 15:24:44.318,23.5
2019-06-26 15:25:14.318,23.5
2019-06-26 15:25:44.318,23.5
2019-06-26 15:26:14.318,23.5
2019-06-26 15:26:44.319,23.5
2019-06-26 15:27:14.318,23.5
2019-06-26 15:27:44.318,23.5
2019-06-26 15:28:14.318,23.5
2019-06-26 15:28:44.318,23.5
2019-06-26 15:29:14.318,23.5
2019-06-26 15:29:44.318,23.5
2019-06-26 15:30:14.318,23.5
2019-06-26 15:30:44.318,23.5
2019-06-26 15:31:14.318,23.5
2019-06-26 15:31:44.318,23.5
2019-06-26 15:32:14.318,23.5
2019-06-26 15:32:44.318,23.5
2019-06-26 15:33:14.318,23.5
2019-06-26 15:33:44.318,23.5
2019-06-26 15:34:14.318,23.5
2019-06-26 15:34:44.318,23.5
2019-06-26 15:35:14.318,23.5
2019-06-26 15:35:44.318,23.5
2019-06-26 15:36:14.318,23.5
2019-06-26 15:36:44.318,23.5
2019-06-26 15:37:14.319,23.5
2019-06-26 15:37:44.318,23.5
2019-06-26 15:38:14.318,23.5
2019-06-26 15:38:44.318,23.5
2019-06-26 15:39:14.318,23.5
2019-06-26 15:39:44.318,23.5
2019-06-26 15:40:14.318,23.5
2019-06-26 15:40:44.318,23.5
2019-06-26 15:41:14.318,23.5
2019-06-26 15:41:44.318,23.5
2019-06-26 15:42:14.318,23.5
2019-06-26 15:42:44.318,23.5
2019-06-26 15:43:14.318,23.5
2019-06-26 15:43:44.318,23.5
2019-06-26 15:44:14.318,23.5
2019-06-26 15:44:44.318,23.5
2019-06-26 15:45:14.318,23.5
2019-06-26 15:45:44.318,23.5
2019-06-26 15:46:14.318,23.5
2019-06-26 15:46:44.318,23.5
2019-06-26 15:47:14.318,23.5
2019-06-26 15:47:44.318,23.5
2019-06-26 15:48:14.318,23.5
2019-06-26 15:48:44.318,23.5
2019-06-26 15:49:14.318,23.5
2019-06-26 15:49:44.318,23.5
2019-06-26 15:50:14.318,23.5
2019-06-26 15:50:44.318,23.5
2019-06-26 15:51:14.318,23.5
2019-06-26 15:51:44.318,23.5
2019-06-26 15:52:14.318,23.5
2019-06-26 15:52:44.318,23.5
2019-06-26 15:53:14.318,23.5
2019-06-26 15:53:44.318,23.5
2019-06-26 15:54:14.318,23.5
2019-06-26 15:54:44.318,23.5
2019-06-26 15:55:14.318,23.5
2019-06-26 15:55:44.318,23.5
2019-06-26 15:56:14.318,23.5
2019-06-26 15:56:44.318,23.5
2019-06-26 15:57:14.318,23.5
2019-06-26 15:57:44.318,23.5
2019-06-26 15:58:14.318,23.5
2019-06-26 15:58:44.318,23.5
2019-06-26 15:59:14.318,23.5
2019-06-26 15:59:44.318,23.5
2019-06-26 16:00:14.318,23.5
2019-06-26 16:00:44.318,23
2019-06-26 16:01:14.318,23
2019-06-26 16:01:44.318,23
2019-06-26 16:02:14.318,23
2019-06-26 16:02:44.318,23
2019-06-26 16:03:14.318,23.5
2019-06-26 16:03:44.318,23.5
2019-06-26 16:04:14.318,23.5
2019-06-26 16:04:44.318,23.5
2019-06-26 16:05:14.318,23.5
2019-06-26 16:05:44.318,23.5
2019-06-26 16:06:14.318,23.5
2019-06-26 16:06:44.318,23.5
2019-06-26 16:07:14.318,23.5
2019-06-26 16:07:44.318,23.5
2019-06-26 16:08:14.318,23.5
2019-06-26 16:08:44.318,23.5
2019-06-26 16:09:14.318,23.5
2019-06-26 16:09:44.318,23.5
2019-06-26 16:10:14.318,23.5
2019-06-26 16:10:44.318,23.5
2019-06-26 16:11:14.318,23.5
2019-06-26 16:11:44.318,23.5
2019-06-26 16:12:14.318,23.5
2019-06-26 16:12:44.318,23.5
2019-06-26 16:13:14.318,23.5
2019-06-26 16:13:44.318,23.5
2019-06-26 16:14:14.318,23.5
2019-06-26 16:14:44.318,23.5
2019-06-26 16:15:14.318,23.5
2019-06-26 16:15:44.318,23
2019-06-26 16:16:14.318,23
2019-06-26 16:16:44.318,23
2019-06-26 16:17:14.318,23
2019-06-26 16:17:44.318,23
2019-06-26 16:18:14.318,23.5
2019-06-26 16:18:44.318,23.5
2019-06-26 16:19:14.318,23.5
2019-06-26 16:19:44.318,23.5
2019-06-26 16:20:14.318,23.5
2019-06-26 16:20:44.318,23.5
2019-06-26 16:21:14.318,23.5
2019-06-26 16:21:44.318,23.5
2019-06-26 16:22:14.318,23.5
2019-06-26 16:22:44.318,23.5
2019-06-26 16:23:14.318,23.5
2019-06-26 16:23:44.318,23.5
2019-06-26 16:24:14.318,23.5
2019-06-26 16:24:44.318,23.5
2019-06-26 16:25:14.318,23.5
2019-06-26 16:25:44.318,23.5
2019-06-26 16:26:14.318,23.5
2019-06-26 16:26:44.318,23.5
2019-06-26 16:27:14.318,23.5
2019-06-26 16:27:44.318,23.5
2019-06-26 16:28:14.318,23.5
2019-06-26 16:28:44.318,23.5
2019-06-26 16:29:14.318,23.5
2019-06-26 16:29:44.318,23.5
2019-06-26 16:30:14.318,23.5
2019-06-26 16:30:44.318,23.5
2019-06-26 16:31:14.318,23.5
2019-06-26 16:31:44.318,23.5
2019-06-26 16:32:14.318,23.5
2019-06-26 16:32:44.318,23.5
2019-06-26 16:33:14.318,23.5
2019-06-26 16:33:44.318,23.5
2019-06-26 16:34:14.318,23.5
2019-06-26 16:34:44.318,23.5
2019-06-26 16:35:14.318,23.5
2019-06-26 16:35:44.318,23.5
2019-06-26 16:36:14.318,23
2019-06-26 16:36:44.318,23
2019-06-26 16:37:14.318,23
2019-06-26 16:37:44.318,23
2019-06-26 16:38:14.318,23
2019-06-26 16:38:44.318,23.5
2019-06-26 16:39:14.318,23.5
2019-06-26 16:39:44.318,23.5
2019-06-26 16:40:14.318,23.5
2019-06-26 16:40:44.318,23.5
2019-06-26 16:41:14.318,23
2019-06-26 16:41:44.318,23
2019-06-26 16:42:14.318,23
2019-06-26 16:42:44.318,23
2019-06-26 16:43:14.318,23
2019-06-26 16:43:44.318,23.5
2019-06-26 16:44:14.318,23.5
2019-06-26 16:44:44.318,23.5
2019-06-26 16:45:14.318,23.5
2019-06-26 16:45:44.319,23.5
2019-06-26 16:46:14.318,23.5
2019-06-26 16:46:44.318,23.5
2019-06-26 16:47:14.318,23.5
2019-06-26 16:47:44.319,23.5
2019-06-26 16:48:14.318,23.5
2019-06-26 16:48:44.318,23
2019-06-26 16:49:14.318,23
2019-06-26 16:49:44.318,23
2019-06-26 16:50:14.318,23
2019-06-26 16:50:44.318,23
2019-06-26 16:51:14.318,23.5
2019-06-26 16:51:44.318,23.5
2019-06-26 16:52:14.318,23.5
2019-06-26 16:52:44.318,23.5
2019-06-26 16:53:14.318,23.5
2019-06-26 16:53:44.318,23.5
2019-06-26 16:54:14.318,23.5
2019-06-26 16:54:44.318,23.5
2019-06-26 16:55:14.318,23.5
2019-06-26 16:55:44.318,23.5
2019-06-26 16:56:14.318,23.5
2019-06-26 16:56:44.318,23.5
2019-06-26 16:57:14.318,23.5
2019-06-26 16:57:44.318,23.5
2019-06-26 16:58:14.318,23.5
2019-06-26 16:58:44.318,23.5
2019-06-26 16:59:14.318,23.5
2019-06-26 16:59:44.318,23.5
2019-06-26 17:00:14.318,23.5
2019-06-26 17:00:44.318,23.5
2019-06-26 17:01:14.318,23
2019-06-26 17:01:44.318,23
2019-06-26 17:02:14.318,23
2019-06-26 17:02:44.318,23
2019-06-26 17:03:14.318,23
2019-06-26 17:03:44.318,23.5
2019-06-26 17:04:14.318,23.5
2019-06-26 17:04:44.318,23.5
2019-06-26 17:05:14.318,23.5
2019-06-26 17:05:44.318,23.5
2019-06-26 17:06:14.318,23
2019-06-26 17:06:44.318,23
2019-06-26 17:07:14.318,23
2019-06-26 17:07:44.318,23
2019-06-26 17:08:14.318,23
2019-06-26 17:08:44.318,23
2019-06-26 17:09:14.318,23
2019-06-26 17:09:44.318,23
2019-06-26 17:10:14.318,23
2019-06-26 17:10:44.318,23
2019-06-26 17:11:14.318,23
2019-06-26 17:11:44.318,23
2019-06-26 17:12:14.318,23
2019-06-26 17:12:44.318,23
2019-06-26 17:13:14.318,23
2019-06-26 17:13:44.318,23
2019-06-26 17:14:14.318,23
2019-06-26 17:14:44.318,23
2019-06-26 17:15:14.318,23
2019-06-26 17:15:44.318,23
2019-06-26 17:16:14.318,23.5
2019-06-26 17:16:44.318,23.5
2019-06-26 17:17:14.318,23.5
2019-06-26 17:17:44.318,23.5
2019-06-26 17:18:14.318,23.5
2019-06-26 17:18:44.318,23.5
2019-06-26 17:19:14.318,23.5
2019-06-26 17:19:44.318,23.5
2019-06-26 17:20:14.318,23.5
2019-06-26 17:20:44.318,23.5
2019-06-26 17:21:14.318,23.5
2019-06-26 17:21:44.318,23.5
2019-06-26 17:22:14.318,23.5
2019-06-26 17:22:44.318,23.5
2019-06-26 17:23:14.318,23.5
2019-06-26 17:23:44.318,23.5
2019-06-26 17:24:14.318,23.5
2019-06-26 17:24:44.318,23.5
2019-06-26 17:25:14.318,23.5
2019-06-26 17:25:44.318,23.5
2019-06-26 17:26:14.318,23.5
2019-06-26 17:26:44.318,23.5
2019-06-26 17:27:14.318,23.5
2019-06-26 17:27:44.318,23.5
2019-06-26 17:28:14.318,23.5
2019-06-26 17:28:44.318,23.5
2019-06-26 17:29:14.351,23.5
2019-06-26 17:29:44.318,23.5
2019-06-26 17:30:14.318,23.5
2019-06-26 17:30:44.318,23.5
2019-06-26 17:31:14.318,23.5
2019-06-26 17:31:44.318,23.5
2019-06-26 17:32:14.318,23.5
2019-06-26 17:32:44.318,23.5
2019-06-26 17:33:14.318,23.5
2019-06-26 17:33:44.318,23.5
2019-06-26 17:34:14.318,23.5
2019-06-26 17:34:44.318,23.5
2019-06-26 17:35:14.318,23.5
2019-06-26 17:35:44.318,23.5
2019-06-26 17:36:14.318,23.5
2019-06-26 17:36:44.318,23.5
2019-06-26 17:37:14.318,23.5
2019-06-26 17:37:44.318,23.5
2019-06-26 17:38:14.318,23.5
2019-06-26 17:38:44.318,23.5
2019-06-26 17:39:14.318,23.5
2019-06-26 17:39:44.318,23.5
2019-06-26 17:40:14.318,23.5
2019-06-26 17:40:44.318,23.5
2019-06-26 17:41:14.318,23.5
2019-06-26 17:41:44.318,23.5
2019-06-26 17:42:14.318,23.5
2019-06-26 17:42:44.318,23.5
2019-06-26 17:43:14.318,23.5
2019-06-26 17:43:44.318,23.5
2019-06-26 17:44:14.318,23.5
2019-06-26 17:44:44.318,23.5
2019-06-26 17:45:14.318,23.5
2019-06-26 17:45:44.318,23.5
2019-06-26 17:46:14.318,23.5
2019-06-26 17:46:44.318,23.5
2019-06-26 17:47:14.318,23.5
2019-06-26 17:47:44.318,23.5
2019-06-26 17:48:14.318,23.5
2019-06-26 17:48:44.318,23.5
2019-06-26 17:49:14.318,23.5
2019-06-26 17:49:44.318,23.5
2019-06-26 17:50:14.318,23.5
2019-06-26 17:50:44.318,23.5
2019-06-26 17:51:14.318,23.5
2019-06-26 17:51:44.318,23.5
2019-06-26 17:52:14.318,23.5
2019-06-26 17:52:44.318,23.5
2019-06-26 17:53:14.318,23.5
2019-06-26 17:53:44.318,23.5
2019-06-26 17:54:14.318,23.5
2019-06-26 17:54:44.318,23.5
2019-06-26 17:55:14.318,23.5
2019-06-26 17:55:44.318,23.5
2019-06-26 17:56:14.318,23.5
2019-06-26 17:56:44.318,23.5
2019-06-26 17:57:14.318,23.5
2019-06-26 17:57:44.318,23.5
2019-06-26 17:58:14.318,23.5
2019-06-26 17:58:44.318,23.5
2019-06-26 17:59:14.318,23.5
2019-06-26 17:59:44.318,23.5
2019-06-26 18:00:14.318,23.5
2019-06-26 18:00:44.318,23.5
2019-06-26 18:01:14.319,23.5
2019-06-26 18:01:44.318,23.5
2019-06-26 18:02:14.318,23.5
2019-06-26 18:02:44.318,23.5
2019-06-26 18:03:14.318,23.5
2019-06-26 18:03:44.318,23.5
2019-06-26 18:04:14.318,23.5
2019-06-26 18:04:44.318,23.5
2019-06-26 18:05:14.318,23.5
2019-06-26 18:05:44.318,23.5
2019-06-26 18:06:14.318,23.5
2019-06-26 18:06:44.318,23.5
2019-06-26 18:07:14.318,23.5
2019-06-26 18:07:44.318,23.5
2019-06-26 18:08:14.318,23.5
2019-06-26 18:08:44.318,23.5
2019-06-26 18:09:14.318,23.5
2019-06-26 18:09:44.318,23.5
2019-06-26 18:10:14.318,23.5
2019-06-26 18:10:44.318,23.5
2019-06-26 18:11:14.318,23.5
2019-06-26 18:11:44.318,23.5
2019-06-26 18:12:14.318,23.5
2019-06-26 18:12:44.318,23.5
2019-06-26 18:13:14.318,23.5
2019-06-26 18:13:44.318,23.5
2019-06-26 18:14:14.318,23.5
2019-06-26 18:14:44.318,23.5
2019-06-26 18:15:14.318,23.5
2019-06-26 18:15:44.318,23.5
2019-06-26 18:16:14.318,23.5
2019-06-26 18:16:44.318,23.5
2019-06-26 18:17:14.318,23.5
2019-06-26 18:17:44.318,23.5
2019-06-26 18:18:14.318,23.5
2019-06-26 18:18:44.318,23.5
2019-06-26 18:19:14.318,23.5
2019-06-26 18:19:44.318,23.5
2019-06-26 18:20:14.318,23.5
2019-06-26 18:20:44.318,23.5
2019-06-26 18:21:14.318,23
2019-06-26 18:21:44.318,23
2019-06-26 18:22:14.318,23
2019-06-26 18:22:44.318,23
2019-06-26 18:23:14.318,23
2019-06-26 18:23:44.318,23
2019-06-26 18:24:14.318,23
2019-06-26 18:24:44.318,23
2019-06-26 18:25:14.319,23
2019-06-26 18:25:44.318,23
2019-06-26 18:26:14.318,23
2019-06-26 18:26:44.318,23
2019-06-26 18:27:14.318,23
2019-06-26 18:27:44.318,23
2019-06-26 18:28:14.318,23
2019-06-26 18:28:44.318,23
2019-06-26 18:29:14.318,23.5
2019-06-26 18:29:44.318,23.5
2019-06-26 18:30:14.318,23.5
2019-06-26 18:30:44.318,23.5
2019-06-26 18:31:14.318,23.5
2019-06-26 18:31:44.318,23
2019-06-26 18:32:14.318,23
2019-06-26 18:32:44.318,23
2019-06-26 18:33:14.318,23
2019-06-26 18:33:44.318,23
2019-06-26 18:34:14.318,23
2019-06-26 18:34:44.318,23
2019-06-26 18:35:14.318,23
2019-06-26 18:35:44.318,23
2019-06-26 18:36:14.318,23
2019-06-26 18:36:44.318,23
2019-06-26 18:37:14.318,23
2019-06-26 18:37:44.318,23
2019-06-26 18:38:14.318,23
2019-06-26 18:38:44.318,23
2019-06-26 18:39:14.318,23
2019-06-26 18:39:44.318,23
2019-06-26 18:40:14.318,23
2019-06-26 18:40:44.318,23
2019-06-26 18:41:14.368,23
2019-06-26 18:41:44.318,23
2019-06-26 18:42:14.318,23
2019-06-26 18:42:44.318,23
2019-06-26 18:43:14.318,23
2019-06-26 18:43:44.318,23
2019-06-26 18:44:14.318,23
2019-06-26 18:44:44.318,23
2019-06-26 18:45:14.318,23
2019-06-26 18:45:44.318,23
2019-06-26 18:46:14.318,23
